product_id,total_sales,total_quantity
FUR-BO-10003688,1193.0839999999998,19
OFF-SU-10001762,1193.04,26
TEC-PH-10002892,1192.8,15
OFF-STA-10001747,1192.38,49
OFF-AR-10002417,1191.9756,30
OFF-BI-10003718,1191.512,19
TEC-PH-10004544,1191.3804,11
OFF-ST-10002471,1190.6999999999998,11
OFF-AR-10001266,1188.6624,27
OFF-ST-10001469,1187.56,24
TEC-MA-10002521,1186.8525,8
OFF-BI-10003708,1186.43,111
TEC-MA-10001015,1186.245,8
TEC-PH-10003772,1184.9442,15
FUR-CH-10002498,1184.469,16
FUR-FU-10000965,1184.232,24
TEC-AC-10001465,1184.032,34
OFF-CAR-10002942,1183.896,55
OFF-SAN-10004881,1183.833,53
OFF-BI-10004224,1183.596,54
OFF-GRE-10002738,1180.7160000000001,25
FUR-IKE-10003642,1179.078,10
FUR-BO-10000195,1179.045,12
TEC-APP-10001965,1178.289,19
OFF-AP-10000172,1176.357,24
TEC-PH-10001424,1175.808,15
OFF-ST-10003997,1175.808,14
TEC-CO-10000422,1175.3974,15
OFF-BI-10000813,1174.5720000000001,39
TEC-PH-10002907,1173.501,18
OFF-PA-10000908,1173.465,45
TEC-AC-10001187,1173.42,17
OFF-ST-10003089,1173.212,12
OFF-SU-10002388,1172.4693,30
TEC-PAN-10002454,1172.4569999999999,21
FUR-BO-10001679,1170.8568,11
TEC-LOG-10002589,1170.567,12
FUR-FU-10001557,1170.4875,27
FUR-FU-10000921,1169.82,28
FUR-CH-10001397,1169.3988,21
FUR-CH-10004163,1169.136,14
TEC-AC-10001082,1168.44,22
TEC-NOK-10002555,1167.81,7
OFF-AR-10002135,1166.44,25
TEC-CO-10003471,1165.8600000000001,6
TEC-PH-10004251,1165.008,12
FUR-FU-10003052,1161.576,25
OFF-HAM-10004122,1161.366,6
OFF-ST-10001051,1160.56,38
TEC-PH-10000455,1159.9,10
TEC-MA-10002040,1159.6,10
TEC-AC-10001705,1159.2,26
FUR-FU-10004960,1158.868,40
OFF-EN-10002855,1157.376,36
FUR-FU-10000242,1156.356,20
FUR-BO-10003284,1156.32,12
TEC-AC-10002158,1155.66,14
FUR-BO-10003287,1155.596,15
TEC-AC-10001552,1154.664,25
TEC-PH-10002789,1154.326,12
OFF-SU-10001578,1154.16,24
FUR-CH-10004899,1154.16,18
TEC-PH-10003522,1153.04,24
FUR-FU-10003918,1152.8448,24
FUR-TA-10001359,1152.5934,5
TEC-MA-10001308,1152.3798,6
OFF-ST-10003154,1151.2368,26
FUR-CH-10004920,1149.656,28
FUR-TA-10000147,1148.022,8
TEC-APP-10003588,1147.8600000000001,9
FUR-CH-10003355,1147.146,18
TEC-BRO-10003380,1146.156,5
TEC-PH-10000688,1146.132,13
TEC-AC-10004043,1145.952,40
OFF-ST-10004412,1145.6,44
OFF-AR-10003012,1145.424,49
OFF-EN-10004849,1145.4144000000001,37
OFF-ST-10003411,1144.0128,29
OFF-PA-10004115,1143.108,43
TEC-MA-10003261,1142.712,15
OFF-SU-10003556,1141.92,26
TEC-EPS-10000053,1141.8,10
OFF-AR-10002485,1140.192,44
FUR-BO-10001370,1140.126,3
FUR-CH-10001150,1139.943,15
TEC-BEL-10003875,1139.838,11
TEC-AC-10003610,1139.81,20
OFF-AP-10001882,1139.502,22
TEC-AC-10003080,1139.49,11
FUR-ELD-10004384,1139.25,17
TEC-PH-10001590,1137.8898,16
TEC-BEL-10004950,1137.6,21
TEC-PH-10003572,1137.438,18
OFF-BI-10003709,1137.0320000000002,40
TEC-CO-10001352,1135.809,10
TEC-PH-10001700,1135.028,22
OFF-SU-10003371,1133.4881,42
OFF-ELD-10001318,1130.8229999999999,7
FUR-FU-10002210,1130.625,24
OFF-EN-10004410,1130.22,51
OFF-BI-10003373,1129.344,37
FUR-FU-10002422,1128.498,34
TEC-CO-10004481,1128.1485599999999,11
OFF-AP-10003758,1125.951,13
FUR-TA-10003319,1125.6,7
OFF-ST-10000675,1125.148,34
FUR-BO-10004327,1123.353,10
TEC-SAM-10004384,1123.332,32
TEC-CIS-10001122,1122.417,10
TEC-AC-10003047,1121.876,21
OFF-SU-10000556,1120.392,37
TEC-PH-10001051,1119.888,14
TEC-PH-10002170,1119.84,19
FUR-BO-10001519,1119.195,22
TEC-PH-10003935,1118.16,18
FUR-FU-10004091,1117.4279999999999,39
FUR-TA-10002797,1116.9102,4
FUR-CH-10002749,1116.2355,22
OFF-ST-10000532,1115.92,31
FUR-FU-10000723,1115.6399999999999,33
OFF-AR-10000079,1115.1000000000001,45
OFF-AR-10001898,1114.806,45
TEC-AC-10003408,1114.6752,19
FUR-FU-10001979,1114.384,28
FUR-CH-10004199,1113.408,4
OFF-AR-10002671,1113.024,8
TEC-PH-10002726,1112.788,26
TEC-CO-10001846,1112.7078000000001,8
TEC-PH-10003549,1112.64,18
TEC-STA-10003925,1112.616,8
FUR-FU-10002837,1111.8,21
TEC-PH-10004223,1111.1715,9
TEC-PH-10003723,1111.0878,8
TEC-KON-10004735,1110.912,10
TEC-CIS-10002153,1109.52,6
FUR-BO-10000655,1109.052,3
TEC-MA-10003170,1109.0123999999998,27
TEC-AC-10004353,1108.8,21
OFF-BIN-10000327,1107.162,42
OFF-EN-10002674,1106.7,41
FUR-SAF-10002360,1105.95,8
OFF-PA-10000474,1105.7279999999998,34
OFF-ST-10003282,1104.636,20
FUR-CH-10000110,1103.466,29
OFF-PA-10001125,1102.888,41
FUR-TA-10001226,1102.86,2
FUR-BO-10001537,1102.68,9
TEC-AC-10003335,1102.2,10
FUR-CH-10000694,1101.0597,16
TEC-CO-10001487,1100.925,8
OFF-ELI-10001705,1100.676,31
FUR-TA-10003386,1100.608,4
OFF-BI-10000977,1100.48,47
OFF-BI-10004593,1100.4,34
OFF-PA-10003302,1098.6399999999999,32
OFF-PA-10004071,1098.504,21
OFF-SU-10001686,1098.2055,30
OFF-SU-10000866,1097.382,32
OFF-PA-10000806,1097.2079999999999,20
FUR-CH-10004365,1096.5,9
FUR-BO-10001390,1096.128,12
TEC-MA-10001726,1095.5256,11
FUR-CH-10001114,1093.968,32
FUR-CH-10004065,1093.1265,23
TEC-PH-10000840,1092.96,6
OFF-ACC-10000102,1091.8799999999999,25
OFF-ST-10003445,1090.95,42
TEC-STA-10002286,1089.9,10
FUR-BO-10002378,1089.704,13
FUR-TA-10004152,1088.64,16
FUR-FU-10003500,1088.01,21
FUR-CH-10001190,1087.92,10
OFF-ROG-10001399,1087.8,25
TEC-AC-10004568,1086.012,41
FUR-FU-10001692,1085.984,30
TEC-PH-10004237,1085.5,25
TEC-HEW-10001710,1085.364,8
TEC-PH-10004922,1085.238,19
OFF-BIN-10003023,1084.824,49
OFF-ST-10004930,1084.8,32
OFF-ELD-10000124,1084.8,33
OFF-AP-10003559,1084.68,3
TEC-MA-10003338,1083.9078,16
TEC-CO-10004929,1082.7918,9
TEC-HEW-10000930,1082.7359999999999,15
OFF-AP-10000228,1081.158,20
FUR-TA-10000164,1081.08,4
FUR-HAR-10000334,1080.72,9
TEC-EPS-10004111,1079.1899999999998,7
TEC-HP -10002095,1078.572,5
OFF-BI-10001324,1077.0445,68
TEC-PH-10002755,1075.8,24
OFF-AP-10000577,1075.44,2
OFF-BI-10002735,1073.903,39
OFF-AP-10001293,1073.676,30
OFF-AR-10000584,1073.3700000000001,39
OFF-ST-10001418,1073.248,20
OFF-CAR-10000202,1073.214,23
OFF-AR-10001953,1073.112,27
OFF-ST-10000877,1072.626,20
TEC-AC-10004753,1072.614,14
OFF-PA-10004613,1072.44,39
FUR-BO-10004690,1072.344,9
FUR-BO-10000797,1072.197,7
OFF-EN-10002008,1071.8400000000001,29
OFF-AP-10001682,1071.144,26
OFF-FEL-10001261,1071.018,9
OFF-SU-10000649,1070.5728,37
OFF-AR-10000058,1070.3745,22
TEC-PH-10002398,1070.3039999999999,12
FUR-CH-10003853,1070.264,20
FUR-CH-10000852,1070.2440000000001,36
TEC-NOK-10003034,1070.184,10
FUR-BEV-10001217,1070.16,2
TEC-HEW-10000839,1068.5639999999999,4
FUR-FU-10003451,1068.3375,10
OFF-SU-10001689,1068.282,33
OFF-SU-10003105,1068.2784,29
OFF-ST-10003446,1067.22,29
OFF-PA-10000034,1066.74,23
OFF-TEN-10001031,1066.455,22
FUR-TA-10002093,1066.362,6
OFF-STA-10003756,1066.32,26
OFF-ST-10002598,1066.04,36
TEC-MA-10002614,1065.22,13
OFF-SME-10001652,1065.12,26
FUR-TA-10002860,1064.64,4
FUR-BO-10000330,1064.624,10
OFF-AR-10002747,1064.511,20
TEC-MA-10000768,1064.0352,7
TEC-CO-10003525,1063.4325000000001,11
TEC-OKI-10004464,1062.6,6
OFF-AR-10001232,1062.5256,25
OFF-AR-10003110,1061.2746,24
TEC-CO-10000601,1060.56,12
FUR-OFF-10000303,1059.384,8
OFF-AR-10001578,1059.03,42
OFF-EN-10003381,1058.4,36
FUR-BO-10004620,1057.758,9
FUR-CH-10004089,1057.6872,18
OFF-AP-10002306,1057.38,2
OFF-AP-10001635,1057.38,2
TEC-BEL-10002106,1056.252,12
OFF-AR-10001850,1056.1787,50
TEC-AC-10004241,1055.992,26
OFF-AP-10000200,1055.88,5
OFF-AP-10004569,1054.78,25
OFF-KIT-10001213,1054.74,2
TEC-CO-10002326,1054.32,5
OFF-AP-10003588,1054.02,5
TEC-PH-10004827,1053.2925,16
OFF-ST-10003692,1053.032,21
FUR-FU-10002017,1052.64,24
TEC-CAN-10004556,1052.3700000000001,9
OFF-AP-10000329,1052.16,3
TEC-MA-10001311,1050.48,4
FUR-HON-10004137,1049.673,10
TEC-PH-10000286,1049.62,11
OFF-AR-10003658,1049.025,38
FUR-CH-10004826,1048.3851,13
FUR-BO-10002285,1048.1295,8
FUR-BO-10002423,1048.1076,7
OFF-AR-10002975,1047.824,36
OFF-PA-10003381,1047.8091,25
FUR-FU-10002253,1047.7359999999999,27
TEC-PH-10004578,1047.2903999999999,21
FUR-TA-10003522,1047.204,6
FUR-BO-10003985,1046.376,4
TEC-CO-10004468,1045.02576,6
OFF-TEN-10001160,1044.579,21
OFF-ST-10004035,1043.712,51
OFF-EN-10003413,1043.6877,28
TEC-PAN-10002690,1042.92,6
FUR-CH-10000333,1042.713,8
OFF-AP-10004540,1042.08,13
TEC-PH-10004531,1041.81,24
OFF-BI-10002082,1041.664,47
OFF-ST-10001753,1041.57,22
TEC-PH-10002292,1041.216,11
TEC-HP -10004012,1041.0120000000002,9
TEC-PH-10000599,1040.704,11
FUR-TA-10003469,1040.625,12
TEC-MOT-10001244,1040.22,6
TEC-AC-10001636,1040.04,27
OFF-SU-10003221,1039.962,28
TEC-AC-10000580,1039.87,14
FUR-OFF-10004824,1039.521,9
OFF-PA-10000579,1039.5,40
OFF-PA-10003911,1038.772,33
OFF-BRE-10004073,1038.66,2
TEC-MEM-10004524,1037.7,10
TEC-MA-10004552,1035.8,4
OFF-AR-10003117,1035.6570000000002,42
TEC-MA-10004587,1035.3,5
OFF-BI-10004986,1035.216,38
FUR-BO-10001067,1032.176,16
FUR-HON-10002837,1031.82,2
FUR-DAN-10002846,1031.22,8
OFF-SU-10000970,1029.2169,34
FUR-BO-10003326,1029.184,12
OFF-BRE-10001343,1028.736,12
TEC-MA-10001711,1028.7359999999999,13
FUR-TA-10003771,1028.601,3
TEC-PH-10003885,1028.5819999999999,17
TEC-BRO-10002345,1028.58,7
OFF-PA-10000450,1028.079,32
TEC-CO-10000847,1027.728,8
OFF-AR-10002145,1027.728,22
TEC-AC-10001666,1027.62,22
TEC-CO-10002062,1026.216,12
TEC-PH-10004404,1026.06,21
OFF-AP-10004946,1025.475,13
FUR-FU-10000972,1024.38,21
OFF-AP-10001564,1023.3520000000001,6
FUR-TA-10000317,1022.528,4
OFF-IBI-10003191,1022.4,36
TEC-PH-10002392,1021.9000000000001,11
TEC-CO-10000565,1021.734,6
OFF-SAN-10003687,1020.225,23
OFF-CUI-10001670,1019.217,4
OFF-SU-10003629,1018.8225,58
FUR-FU-10001436,1018.71,21
TEC-AC-10004081,1018.647,19
TEC-CO-10004570,1018.5352,15
OFF-ST-10002423,1018.368,36
FUR-TA-10003451,1017.8879999999999,6
TEC-AC-10003851,1017.7840000000001,23
OFF-PA-10004027,1017.28,34
OFF-PA-10000482,1016.7919999999999,28
TEC-MA-10001475,1016.2302,10
OFF-SU-10001021,1014.93,36
OFF-SU-10003343,1014.8688,33
OFF-BI-10003779,1014.7470000000001,37
OFF-STA-10000247,1014.5999999999999,24
FUR-BO-10001918,1014.174,10
TEC-AC-10000212,1014.024,10
OFF-ST-10001124,1013.457,20
OFF-PA-10004475,1012.7064,27
TEC-ENE-10000817,1012.5,25
OFF-ST-10001374,1012.5,31
OFF-AVE-10004251,1010.988,22
TEC-AC-10003487,1009.65,27
TEC-APP-10002829,1009.08,6
TEC-PH-10000289,1008.72,9
FUR-FU-10004460,1008.6379999999999,35
TEC-MA-10002937,1007.979,3
TEC-AC-10002942,1007.4,17
FUR-TA-10000849,1007.262,13
FUR-CH-10003419,1007.1225,19
TEC-MA-10002118,1006.962,5
FUR-SAF-10001956,1006.503,3
TEC-AC-10002688,1006.3368,14
OFF-CAR-10001471,1006.056,37
OFF-WIL-10002772,1005.6089999999999,38
OFF-AR-10003046,1004.9100000000001,23
OFF-PA-10001971,1004.67,36
OFF-PA-10002377,1004.652,52
FUR-CH-10004609,1003.8,10
OFF-BI-10001254,1003.68,33
OFF-BI-10004666,1003.6494,21
TEC-BRO-10000663,1003.236,7
FUR-BAR-10000560,1003.02,2
FUR-FU-10004904,1002.936,19
TEC-AC-10003951,1002.717,29
OFF-EN-10004186,1002.68,29
FUR-FU-10000747,1002.3639999999999,23
FUR-TA-10003055,1002.1908,5
TEC-AC-10001076,1001.7,21
TEC-SHA-10002753,1000.8000000000001,6
TEC-PH-10001918,1000.728,9
OFF-EN-10004526,999.1125000000001,28
OFF-ST-10001326,999.004,28
FUR-CH-10002819,998.994,25
FUR-BO-10002682,998.1659999999999,7
OFF-BI-10003934,997.52,35
OFF-AP-10002238,997.455,16
OFF-SAN-10001237,997.452,22
OFF-HAM-10000983,996.54,2
FUR-CH-10002010,996.396,30
FUR-FU-10004954,996.138,20
OFF-AR-10002513,996.012,24
FUR-BO-10004507,994.8624,9
FUR-TA-10000591,993.615,7
TEC-AC-10004562,992.0412000000001,24
OFF-SU-10002094,991.935,34
TEC-AC-10001765,991.3800000000001,13
TEC-MA-10000110,991.116,17
OFF-CUI-10002022,991.02,2
FUR-FU-10004790,990.72,36
TEC-PH-10003770,990.4905,9
OFF-BI-10002329,989.769,40
TEC-MA-10001372,989.4060000000001,6
TEC-CO-10004901,989.1613199999999,9
OFF-STA-10001112,988.68,44
OFF-CUI-10001990,988.44,2
FUR-CH-10003842,986.4,15
OFF-SU-10000343,986.25,25
FUR-FU-10004283,985.359,25
FUR-FU-10004464,984.672,21
FUR-BO-10002975,984.54,16
FUR-DAN-10003011,984.393,10
TEC-AC-10000860,984.2489999999999,27
FUR-BEV-10001853,984.18,2
OFF-BI-10002799,984.01,130
OFF-BI-10004105,983.5896,34
TEC-MA-10004298,983.304,22
FUR-TA-10004832,982.912,2
OFF-AP-10003043,982.692,18
TEC-CO-10000387,982.50464,7
OFF-AR-10003774,981.8780999999999,25
OFF-AR-10001230,981.72,37
TEC-AC-10001463,980.31,21
TEC-AC-10002122,980.28,12
OFF-ST-10000604,980.232,30
FUR-BO-10001714,979.659,9
TEC-MA-10000772,977.796,15
OFF-BI-10004181,977.3208,39
TEC-MA-10003178,977.1345,9
FUR-CH-10001204,976.9422,12
OFF-ST-10002822,976.8000000000001,11
TEC-LOG-10003254,976.14,15
FUR-BO-10001099,975.3879999999999,15
FUR-CH-10003353,975.232,8
FUR-ADV-10000183,974.832,31
OFF-ST-10001646,973.125,64
FUR-CH-10001051,971.775,21
OFF-EN-10000556,971.604,20
TEC-AC-10001564,970.86,23
OFF-PA-10003641,970.784,40
FUR-HAR-10002178,970.7099999999999,17
FUR-FU-10000135,969.408,21
FUR-CH-10003761,969.252,8
OFF-PA-10003416,968.5701,39
FUR-TA-10004440,967.98,3
FUR-CHR-10004803,967.98,2
OFF-AP-10000195,967.896,2
TEC-PH-10001298,967.5799999999999,23
TEC-CO-10002465,967.56,4
OFF-SU-10004980,967.56,24
TEC-CO-10003268,967.5315,6
TEC-CO-10001725,967.0619999999999,10
TEC-MA-10004063,967.032,6
TEC-EPS-10003277,965.8109999999999,5
OFF-AR-10003245,965.568,29
FUR-FU-10004876,964.908,9
TEC-PH-10004162,964.5885000000001,9
TEC-AC-10000332,964.1982,19
TEC-HEW-10002435,964.197,11
OFF-EN-10004649,963.627,32
FUR-TA-10003690,962.7345,3
OFF-AR-10003554,962.6862,25
FUR-SAF-10003160,961.8000000000001,10
TEC-MA-10004424,961.7472,12
FUR-CH-10001153,961.65,19
OFF-SU-10003632,961.336,40
OFF-SAN-10001345,961.23,24
TEC-AC-10000763,961.024,14
OFF-PA-10001815,960.8,20
FUR-ADV-10001440,959.139,22
FUR-BO-10000425,959.1120000000001,8
OFF-AR-10001606,959.0250000000001,51
FUR-BO-10003713,958.848,8
TEC-MA-10000232,958.252,11
FUR-TA-10004757,958.0830000000001,7
TEC-AC-10003454,957.44,15
TEC-PH-10003813,956.76,9
TEC-PH-10000960,956.48,20
TEC-MOT-10001950,956.154,13
FUR-FU-10003112,955.956,15
TEC-AC-10001904,954.528,33
OFF-SU-10002709,954.465,35
FUR-HON-10003950,954.27,3
OFF-ST-10001335,954.228,13
OFF-ST-10001713,953.82,20
FUR-TA-10004371,953.82,7
TEC-MA-10000946,953.343,21
FUR-BO-10001558,953.064,8
TEC-AC-10002170,952.592,35
OFF-AR-10000799,952.438,66
OFF-AP-10001563,952.168,26
FUR-DAN-10004745,952.146,9
OFF-STA-10004885,952.11,27
FUR-HON-10001343,952.11,3
TEC-AC-10003103,951.48,12
FUR-BO-10000883,950.6217,8
OFF-SAN-10004288,950.5319999999999,27
TEC-CO-10004377,950.22,3
OFF-EN-10001728,950.04,21
TEC-PH-10004211,949.416,12
OFF-ST-10000560,949.068,25
FUR-FU-10003553,949.0260000000001,17
OFF-BOS-10002073,948.894,22
FUR-BO-10002133,948.8249999999999,8
TEC-AC-10001987,948.8238,25
FUR-DAN-10002167,948.7919999999999,5
FUR-CH-10003077,948.588,35
OFF-AP-10001271,948.228,19
FUR-HON-10002570,947.592,19
OFF-IBI-10000959,947.5740000000001,19
TEC-AC-10000397,946.38,25
OFF-AR-10001482,945.987,46
OFF-BI-10000029,945.8480000000001,28
OFF-SU-10003907,945.0,34
OFF-PA-10003039,944.92,36
FUR-FU-10000944,944.6832,28
FUR-FU-10000946,944.0459999999999,40
TEC-AC-10000317,943.92,12
TEC-MA-10000686,943.3004999999999,13
TEC-SAM-10001985,943.02,13
FUR-BEV-10002369,942.06,7
TEC-HP -10000464,941.3820000000001,9
OFF-PA-10004946,941.3712,30
OFF-BI-10004098,941.0112,33
TEC-LOG-10001871,940.614,5
FUR-TA-10001602,940.24,6
OFF-AR-10002882,940.032,30
TEC-ENE-10000995,939.72,10
OFF-AP-10002568,939.51,19
FUR-CH-10001914,939.148,27
OFF-EN-10001453,939.092,16
OFF-ST-10001476,937.4639999999999,29
OFF-EN-10003177,937.26,23
OFF-ST-10003322,935.553,23
OFF-ST-10002632,935.496,30
FUR-BO-10001601,935.1972,10
FUR-BO-10002142,933.3,5
TEC-EPS-10001644,932.5350000000001,16
FUR-TA-10002982,932.03,10
OFF-TEN-10002065,931.866,23
TEC-PAN-10000577,931.5,3
OFF-ST-10002343,930.8159999999999,38
FUR-CH-10003512,930.453,21
TEC-HP -10001426,930.402,8
FUR-FU-10003804,930.2040000000001,9
FUR-LES-10002613,930.0,2
OFF-AP-10002578,929.48,21
FUR-FU-10004820,928.8,18
TEC-MA-10003298,928.4010000000001,9
OFF-SU-10002448,928.1025,28
TEC-PH-10004880,928.08,9
TEC-AC-10001767,927.768,25
TEC-PH-10003946,926.325,13
FUR-BEV-10002803,925.23,1
FUR-FU-10000620,925.02,18
OFF-STA-10004163,924.324,47
FUR-BEV-10001048,923.76,1
OFF-SU-10004643,923.52,34
TEC-CO-10003587,923.328,8
FUR-CH-10003956,922.74,16
TEC-AC-10004306,922.68,18
TEC-PH-10003153,921.9825000000001,10
FUR-IKE-10000619,920.634,8
OFF-ROG-10002279,920.448,43
TEC-AC-10001022,920.2125,28
TEC-MA-10003558,919.8,22
OFF-AP-10002938,919.5375,12
TEC-AC-10003334,919.26,18
TEC-AC-10004566,919.0632,31
FUR-ELD-10001163,918.96,8
OFF-EN-10004885,918.372,24
FUR-TA-10004442,917.9200000000001,5
TEC-MA-10002859,917.8979999999999,11
OFF-BI-10001138,916.98,36
FUR-NOV-10004925,915.9,2
OFF-SU-10002323,915.824,30
OFF-SU-10002451,915.81,35
FUR-TA-10001228,914.5125,5
TEC-AC-10002357,914.352,33
OFF-AR-10002706,913.14,31
TEC-OKI-10000794,912.6,18
TEC-BRO-10004184,912.6,6
OFF-BI-10004861,912.396,31
OFF-AP-10002283,912.2559,12
TEC-MA-10002080,910.832,6
FUR-CH-10004467,910.8,23
TEC-CO-10003204,910.65504,8
TEC-AC-10000170,910.5,14
TEC-AC-10002289,909.6,16
OFF-FEL-10002837,909.192,41
FUR-BO-10002109,909.0,13
FUR-SAF-10000881,908.82,6
TEC-PH-10000215,908.7,27
FUR-TA-10000991,908.608,4
TEC-CO-10002817,908.496,6
TEC-APP-10004049,908.28,11
TEC-SAM-10001843,907.8480000000001,8
TEC-OKI-10001062,907.494,6
OFF-BIN-10001621,905.064,21
TEC-CO-10001831,904.944,6
TEC-BRO-10001938,904.824,3
TEC-PH-10002262,904.552,18
OFF-AR-10003005,903.501,35
TEC-MA-10001139,903.3885,9
FUR-FU-10001096,901.8945,20
FUR-FU-10001366,901.6800000000001,20
OFF-SU-10000171,901.63,22
FUR-CH-10002304,901.506,44
OFF-AR-10000124,901.425,53
OFF-BI-10001670,901.03,40
TEC-AC-10004018,900.96,8
TEC-AC-10001835,900.7614,25
TEC-AC-10000158,899.75,27
OFF-ST-10003442,899.304,34
TEC-AC-10002263,899.28,8
FUR-LES-10004098,899.16,2
FUR-TA-10003497,899.12,5
TEC-AC-10000269,897.8274,36
TEC-STA-10004542,897.792,23
OFF-ST-10001954,897.6,32
TEC-PH-10004144,897.048,12
TEC-MA-10001259,896.76,3
TEC-AC-10003668,896.7090000000001,17
OFF-AR-10000502,896.64,48
OFF-AR-10002991,896.148,39
OFF-SU-10004401,896.064,20
TEC-PAN-10002756,895.596,7
FUR-NOV-10002911,895.488,12
OFF-ST-10000028,894.672,23
OFF-PA-10001661,894.132,29
OFF-BI-10004869,894.0441,35
FUR-BO-10000321,893.7239999999999,10
FUR-BO-10000269,893.592,13
TEC-MA-10003314,893.025,13
OFF-PA-10004694,893.01,17
OFF-AR-10000660,892.6422,18
TEC-AC-10001355,891.7560000000001,6
FUR-FU-10003214,891.5625,37
TEC-CO-10002872,891.54,6
OFF-SU-10003789,891.5076,31
TEC-PH-10003055,891.135,6
FUR-TA-10001192,891.12,5
TEC-AC-10002340,890.352,8
OFF-SU-10000294,890.184,37
TEC-CO-10001275,890.15612,7
FUR-CH-10003499,890.082,7
TEC-CO-10004813,889.92,6
OFF-SU-10002732,889.434,28
OFF-BI-10003372,889.056,30
OFF-AR-10002382,889.02,33
TEC-AC-10000358,888.966,24
OFF-BI-10002511,888.225,34
TEC-PH-10002217,887.616,6
TEC-AC-10004508,885.6,16
OFF-FEL-10002897,885.411,16
OFF-BRE-10003443,884.1360000000001,3
TEC-AC-10002323,884.0,44
OFF-XER-10000846,883.98,18
OFF-ST-10000344,883.8772,58
OFF-AR-10003021,883.872,19
OFF-AP-10003524,883.8,10
OFF-EN-10003547,882.3599999999999,19
OFF-BI-10001744,882.3243,19
FUR-FU-10001691,882.3,17
FUR-BUS-10002138,882.21,7
OFF-ST-10001172,881.2760000000001,36
OFF-PA-10001223,881.244,19
TEC-PH-10001304,881.148,21
OFF-PA-10002254,881.092,37
OFF-SU-10004095,880.888,31
FUR-HON-10001627,880.5419999999999,6
TEC-MA-10001210,880.4879999999999,18
TEC-OKI-10000616,879.75,5
OFF-EN-10003000,879.648,24
FUR-FU-10000422,878.6669999999999,18
FUR-FU-10003879,877.92,8
OFF-EN-10003529,877.212,66
OFF-AR-10001192,877.0,25
FUR-CH-10001553,876.576,20
OFF-AR-10000242,876.1020000000001,34
OFF-EN-10002104,875.7,21
OFF-AP-10004972,875.319,15
TEC-AC-10003640,875.0238,27
OFF-EN-10003332,874.64,29
OFF-ST-10001142,874.368,58
TEC-CO-10000119,874.002,3
OFF-AR-10003373,873.636,32
TEC-CO-10001040,873.5688,10
OFF-BOS-10001375,873.342,18
TEC-CO-10004976,873.0,7
OFF-AR-10000444,872.673,53
TEC-BEL-10002324,872.352,16
OFF-ST-10003479,872.256,25
OFF-CAR-10004293,871.59,17
OFF-BI-10001723,871.38,76
OFF-EN-10002924,871.317,20
TEC-MA-10001305,871.2,11
FUR-TA-10000360,871.182,4
FUR-SAU-10003928,870.9,2
OFF-PA-10001086,870.7545,21
TEC-CO-10002201,870.5464,12
OFF-ST-10001999,869.3100000000001,46
FUR-FU-10001132,869.28,8
TEC-MA-10003773,869.1,5
TEC-CO-10004143,868.7943,8
TEC-CO-10004343,867.96,4
OFF-AP-10004708,867.768,30
FUR-FU-10001290,867.26,21
TEC-AC-10001441,866.88,24
OFF-PA-10001536,866.76,32
OFF-ELD-10003038,866.7180000000001,28
OFF-BI-10003025,866.4630000000001,17
TEC-AC-10002221,866.2275,37
FUR-FU-10004604,866.061,18
TEC-PH-10000931,865.8,10
TEC-AC-10003927,865.5360000000001,26
OFF-PA-10001144,865.4879999999999,17
TEC-CAN-10004166,865.08,6
TEC-AC-10001226,865.053,21
TEC-PH-10000365,864.945,14
TEC-AC-10004679,864.702,23
OFF-EN-10000139,864.582,43
FUR-FU-10001718,863.784,20
FUR-FU-10004015,863.648,31
FUR-CH-10004010,863.552,29
OFF-EN-10002258,863.4591,26
OFF-ST-10002042,862.848,38
TEC-MA-10000345,862.569,12
OFF-SU-10000997,862.5426,21
OFF-AP-10001568,862.248,16
OFF-BI-10004042,862.236,27
OFF-AR-10000179,862.1847,19
OFF-PA-10004741,861.984,17
FUR-BO-10003904,861.4200000000001,10
OFF-SME-10001745,861.168,23
FUR-CH-10000423,860.922,16
FUR-ELD-10000301,860.694,8
OFF-PA-10003252,860.382,36
TEC-EPS-10000774,859.32,11
FUR-CH-10002373,858.96,6
OFF-ST-10003123,858.8820000000001,26
FUR-BO-10004409,858.858,17
TEC-AC-10001491,858.08,32
OFF-BOS-10002558,857.964,34
FUR-RUB-10002817,857.43,21
OFF-PA-10000062,857.376,17
OFF-BI-10001400,857.376,32
FUR-ELD-10003479,856.8,16
OFF-AP-10000977,855.7650000000001,11
FUR-LES-10002026,855.15,1
FUR-TA-10000490,854.784,6
TEC-AC-10001600,854.7,16
TEC-MOT-10004345,854.685,22
OFF-ROG-10003733,854.1120000000001,30
TEC-PH-10004682,853.4291999999999,11
OFF-AP-10004515,853.2,30
TEC-CIS-10001877,852.876,13
FUR-LES-10002852,851.82,2
FUR-BO-10000711,851.76,12
FUR-NOV-10002453,851.4,12
OFF-AP-10002476,850.773,13
TEC-AC-10004317,850.56,16
OFF-SU-10004119,850.28,31
OFF-BIC-10002270,849.8159999999999,34
TEC-PH-10001146,849.8,5
OFF-ST-10003994,849.312,16
OFF-SU-10001573,848.9690999999999,27
TEC-AC-10001090,848.9007,23
TEC-PH-10000332,848.32,5
TEC-CIS-10002986,847.98,6
OFF-ST-10004739,847.824,30
FUR-FU-10001447,847.7016,31
FUR-FU-10001657,847.548,21
